"index","start.station.latitude","start.station.longitude","id"
"1",40.764270708,-73.981376924,1
"2",40.76223144,-73.96916855,1
"3",40.75527307,-73.98316936,1
"4",40.699218215,-73.983365265,2
"5",40.69702113,-73.968689425,2
"6",40.71735002,-74.0063615257143,3
"7",40.6957388233333,-73.99634982,2
"8",40.7441805317692,-74.0002987735385,1
"9",40.73726186,-73.99238967,1
"10",40.713353655,-73.959165785,4
"11",40.73658047,-73.978728365,1
"12",40.749746264,-73.988140646,1
"13",40.6875487225,-73.96818418,2
"14",40.7821481966667,-73.9715781733333,1
"15",40.76515323,-73.97502808,1
"16",40.773117385,-73.97233909,1
"17",40.74195138,-74.00803013,3
"18",40.72405549,-74.00965965,3
"19",40.7111499714286,-74.0151572271429,3
"20",40.749374285,-73.989507505,1
"21",40.7442991575,-73.9770327275,1
"22",40.76701807,-73.990022555,1
"23",40.692769248,-73.95372722,2
"24",40.680342423,-73.9557689392,2
"25",40.70531194,-73.97100056,2
"26",40.6851443,-73.95380904,2
"27",40.7192088245455,-73.9869793354545,3
"28",40.710451,-73.960876,4
"29",40.7191845433333,-73.9564577433333,4
"30",40.7570889680667,-73.9740220216667,1
"31",40.7249407416667,-73.999877285,3
"32",40.74232744,-73.95411749,4
"33",40.73165141,-73.96161892,4
"34",40.69608941,-73.97803415,2
"35",40.7036798425,-74.0105121,3
"36",40.71273266,-74.0046073,3
"37",40.6973621266667,-73.99036155,2
"38",40.6883337,-73.950916,2
"39",40.682595825,-73.9367975,2
"40",40.758408305,-74.00244649,1
"41",40.785676705,-73.982453095,1
"42",40.771522,-73.990541,1
"43",40.76854423,-73.95572686,1
"44",40.77770195,-73.958365215,1
"45",40.75797322,-73.96603308,4
"46",40.75110165,-73.94073717,4
"47",40.71219906,-73.97948148,2
"48",40.7112104875,-73.9957315125,3
"49",40.70122128,-74.01234218,3
"50",40.775427194,-73.950642176,1
"51",40.7403346833333,-73.9878859033333,1
"52",40.7074126666667,-73.9458287866667,4
"53",40.72869111,-73.985063842,3
"54",40.702108536,-73.945643816,4
"55",40.70708701,-73.95796783,4
"56",40.69047928,-73.985959225,2
"57",40.6850424683333,-73.97586186,2
"58",40.74731,-73.95451,4
"59",40.743,-73.93561,4
"60",40.701255138,-73.98942288,2
"61",40.69239502,-73.99337909,2
"62",40.69092683,-73.9811574,2
"63",40.76060177,-73.9922121158333,1
"64",40.75500254,-73.98014437,1
"65",40.7142427771429,-73.9905352214286,3
"66",40.71761058,-73.97822747,3
"67",40.69363137,-73.96223558,2
"68",40.6848054228571,-73.9580842271429,2
"69",40.7512077295,-73.98599578905,1
"70",40.7518411733333,-73.9697943833333,1
"71",40.7742331125,-73.98277428,1
"72",40.785110255,-73.97688765,1
"73",40.71922867,-73.94419693,4
"74",40.7327502516667,-73.99575342,3
"75",40.72532337375,-73.9525318425,4
"76",40.6839804725,-73.9421791775,2
"77",40.749149975,-73.9699092025,1
"78",40.75097711,-73.98765428,3
"79",40.69072549,-73.95133465,2
"80",40.6809833854,-73.9500479759,2
"81",40.714368062,-73.9527682246667,4
"82",40.712169805,-73.942512025,4
"83",40.692221465,-73.9705658533333,2
"84",40.7479760666667,-73.9483786133333,4
"85",40.74161,-73.96044,4
"86",40.74524768,-73.94733276,4
"87",40.74469738,-73.93540375,4
"88",40.733286388,-73.95575716,4
"89",40.7629178233333,-73.96423298,1
"90",40.77565541,-73.95068615,1
"91",40.75052534,-73.94594845,4
"92",40.7234749016667,-73.977526715,3
"93",40.69450208,-73.97416771,2
"94",40.6794268,-73.9298911,2
"95",40.694796215,-73.94257666375,2
"96",40.70831223,-74.00625479,3
"97",40.712265402,-73.964217046,4
"98",40.7351068174429,-74.0055768314714,3
